,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
154,002594.SZ,20220712,320,321,300.08,309,324.3,-15.3,-4.7179,450514.69,13935271.93
153,002594.SZ,20220713,309,313.84,296.77,309.88,309,0.88,0.2848,341066.95,10439432.85
152,002594.SZ,20220714,308.91,323,307,323,309.88,13.12,4.2339,272489.36,8631732.044
151,002594.SZ,20220715,335,349.89,333,338.19,323,15.19,4.7028,444507.84,15284697.87
150,002594.SZ,20220718,345,346,328,337.1,338.19,-1.09,-0.3223,238911.56,8007559.907
149,002594.SZ,20220719,337.1,337.1,327.62,331.1,337.1,-6,-1.7799,158180.25,5239778.187
148,002594.SZ,20220720,332.98,333.86,329.08,331.7,331.1,0.6,0.1812,103263.48,3425066.981
147,002594.SZ,20220721,329,331,322.94,324.5,331.7,-7.2,-2.1706,132003.28,4303073.903
146,002594.SZ,20220722,326.01,334.66,326,329.62,324.5,5.12,1.5778,141773.74,4687025.063
145,002594.SZ,20220725,326,327,320,322.95,329.62,-6.67,-2.0235,115017.1,3705167.359
144,002594.SZ,20220726,322.48,327.68,320,325,322.95,2.05,0.6348,107656.16,3493834.391
143,002594.SZ,20220727,324,329.8,321.01,325.8,325,0.8,0.2462,91055.72,2961812.249
142,002594.SZ,20220728,329.02,331.45,324,325.43,325.8,-0.37,-0.1136,109065.17,3572559.082
141,002594.SZ,20220729,323,327.8,317.96,320.36,325.33,-4.97,-1.5277,114853.64,3695131.506
140,002594.SZ,20220801,317.98,332.08,316.32,330.54,320.36,10.18,3.1777,187583.76,6141512.246
139,002594.SZ,20220802,324.9,330.48,321.3,326.6,330.54,-3.94,-1.192,156642.66,5110091.378
138,002594.SZ,20220803,326.7,334.85,318.89,321.99,326.6,-4.61,-1.4115,188723.11,6197191.078
137,002594.SZ,20220804,328,331.47,322.1,326.8,321.99,4.81,1.4938,186636.77,6098858.889
136,002594.SZ,20220805,330,331.89,318.28,324.49,326.8,-2.31,-0.7069,157563.85,5115620.394
135,002594.SZ,20220808,322.11,324.9,319,321.35,324.49,-3.14,-0.9677,129487.86,4158491.944
134,002594.SZ,20220809,321.18,323.8,318.15,319.72,321.35,-1.63,-0.5072,116106.61,3719885.52
133,002594.SZ,20220810,319.7,319.7,305,308.35,319.72,-11.37,-3.5562,258499.01,7998810.821
132,002594.SZ,20220811,311.43,315.89,305.6,315.02,308.35,6.67,2.1631,165444.81,5159742.999
131,002594.SZ,20220812,315.02,316.28,310,311.93,315.02,-3.09,-0.9809,101337.63,3165436.406
130,002594.SZ,20220815,312.2,319.23,311.22,315.21,311.93,3.28,1.0515,135119.26,4265356.112
129,002594.SZ,20220816,315.8,321.89,315.5,318.92,315.21,3.71,1.177,157243.31,5029761.317
128,002594.SZ,20220817,319.99,329.6,316.72,327.93,318.92,9.01,2.8252,210871.13,6808620.194
127,002594.SZ,20220818,327,330,323.84,326.04,327.93,-1.89,-0.5763,142790.44,4659424.799
126,002594.SZ,20220819,325.03,327.44,317,319.39,326.04,-6.65,-2.0396,124289.23,3993178.34
125,002594.SZ,20220822,316,326.09,312.22,323.09,319.39,3.7,1.1585,147667.65,4747212.897
124,002594.SZ,20220823,324,325.55,318.98,321.61,323.09,-1.48,-0.4581,92999.75,2989844.195
123,002594.SZ,20220824,321.68,322.96,309.3,309.5,321.61,-12.11,-3.7654,186782.83,5854016.197
122,002594.SZ,20220825,309.56,311.08,302.66,309.58,309.5,0.08,0.0258,140220.73,4308297.637
121,002594.SZ,20220826,312.99,317.93,310,315.73,309.58,6.15,1.9866,122126.55,3849213.721
120,002594.SZ,20220829,313.67,316.87,311.49,313.55,315.73,-2.18,-0.6905,85911.66,2696123.151
119,002594.SZ,20220830,315.5,318.5,310,310.85,313.55,-2.7,-0.8611,110247.37,3454778.56
118,002594.SZ,20220831,291,296.6,284,287.98,310.85,-22.87,-7.3572,408059.74,11841919.13
117,002594.SZ,20220901,285,294.6,284.03,286.7,287.98,-1.28,-0.4445,192582.33,5566420.145
116,002594.SZ,20220902,288.7,289.6,278.1,282,286.7,-4.7,-1.6393,161661.92,4561284.362
115,002594.SZ,20220905,269,270.88,261.1,268.76,282,-13.24,-4.695,351208.27,9364600.412
114,002594.SZ,20220906,268.77,274.45,267.21,272.94,268.76,4.18,1.5553,189902.84,5154529.158
113,002594.SZ,20220907,272,285.05,270.6,282.7,272.94,9.76,3.5759,190873.17,5345727.757
112,002594.SZ,20220908,283,284.99,277,278.26,282.7,-4.44,-1.5706,116429.11,3267426.059
111,002594.SZ,20220909,280.99,281.49,276.99,279.7,278.26,1.44,0.5175,76098.26,2125233.636
110,002594.SZ,20220913,282,286.69,279.37,284.8,279.7,5.1,1.8234,111524.11,3162351.107
109,002594.SZ,20220914,282,283.8,276.26,278.33,284.8,-6.47,-2.2718,105151.06,2935617.133
108,002594.SZ,20220915,280,280.5,266.91,269.5,278.33,-8.83,-3.1725,152395.23,4126260.385
107,002594.SZ,20220916,268,271.45,264.36,265.98,269.5,-3.52,-1.3061,104476.36,2797971.959
106,002594.SZ,20220919,268,273.9,266.68,270.35,265.98,4.37,1.643,110949.99,3006108.121
105,002594.SZ,20220920,273.8,277.49,272.01,274.21,270.35,3.86,1.4278,111245.02,3058894.059
104,002594.SZ,20220921,271.8,272.61,267,270,274.21,-4.21,-1.5353,83753.63,2258898.398
103,002594.SZ,20220922,267.49,269.38,261.3,268.55,270,-1.45,-0.537,92799.5,2468839.436
102,002594.SZ,20220923,267.09,269.77,264.28,266.4,268.55,-2.15,-0.8006,79644.12,2125444.095
101,002594.SZ,20220926,266.4,276,263.58,272.95,266.4,6.55,2.4587,143606.4,3911414.127
100,002594.SZ,20220927,272.96,274.83,270.06,273.96,272.95,1.01,0.37,83095.93,2262822.665
99,002594.SZ,20220928,273,273,265.5,265.62,273.96,-8.34,-3.0442,85620.18,2293531.516
98,002594.SZ,20220929,270,271.8,264,264.57,265.62,-1.05,-0.3953,88356.68,2355802.796
97,002594.SZ,20220930,263,263.55,249,252.01,264.57,-12.56,-4.7473,214035.88,5421385.039
96,002594.SZ,20221010,252.27,256.4,249.44,251.2,252.01,-0.81,-0.3214,117478.5,2967008.054
95,002594.SZ,20221011,252,257.38,249.33,255.01,251.2,3.81,1.5167,132820.39,3370369.988
94,002594.SZ,20221012,254,263.25,249.95,262.34,255.01,7.33,2.8744,144871.43,3708582.158
93,002594.SZ,20221013,260,263,258.08,258.18,262.34,-4.16,-1.5857,96186.6,2497932.932
92,002594.SZ,20221014,262.08,269.1,259.95,264.54,258.18,6.36,2.4634,145694.51,3854443.049
91,002594.SZ,20221017,263,263,256.69,260.66,264.54,-3.88,-1.4667,109678.36,2842978.645
90,002594.SZ,20221018,279,279,272.5,273.67,260.66,13.01,4.9912,244141.79,6717206.761
89,002594.SZ,20221019,273.67,276.44,266.88,267.5,273.67,-6.17,-2.2545,134004.03,3642369.174
88,002594.SZ,20221020,264,265.58,257.4,263.51,267.5,-3.99,-1.4916,128416.78,3355270.263
87,002594.SZ,20221021,263.52,270.88,262.01,266.3,263.51,2.79,1.0588,104785.54,2794657.482
86,002594.SZ,20221024,264.9,266.31,253.57,255.57,266.3,-10.73,-4.0293,167412.56,4324097.663
85,002594.SZ,20221025,253,260.59,250.03,257.91,255.57,2.34,0.9156,113242.67,2897739.554
84,002594.SZ,20221026,260,264.04,255.29,257.87,257.91,-0.04,-0.0155,126415.27,3279130.696
83,002594.SZ,20221027,258.99,260.72,255,255,257.87,-2.87,-1.113,97765.82,2516238.985
82,002594.SZ,20221028,253,253,235.81,239.89,255,-15.11,-5.9255,263163.93,6372054.067
81,002594.SZ,20221031,237.5,251,237.11,246.67,239.89,6.78,2.8263,187942.33,4625511.532
80,002594.SZ,20221101,247.11,262.2,247,261.82,246.67,15.15,6.1418,219282.71,5620272.304
79,002594.SZ,20221102,261,271.6,258.36,267.56,261.82,5.74,2.1923,187319.29,4980989.815
78,002594.SZ,20221103,265.02,271.76,264.1,267.98,267.56,0.42,0.157,102383.97,2747240.766
77,002594.SZ,20221104,268.98,283.02,268,280.2,267.98,12.22,4.56,224886.89,6270505.264
76,002594.SZ,20221107,275,282.03,272.99,278.88,280.2,-1.32,-0.4711,135842.06,3781158.42
75,002594.SZ,20221108,279.45,282.6,273.5,276.41,278.88,-2.47,-0.8857,105634.49,2925766.812
74,002594.SZ,20221109,278.15,278.88,268.64,269.63,276.41,-6.78,-2.4529,111946.36,3038705.77
73,002594.SZ,20221110,264.63,264.97,255.8,260.26,269.63,-9.37,-3.4751,155496.77,4039239.83
72,002594.SZ,20221111,270.5,272.97,265.16,268.8,260.26,8.54,3.2813,166099.59,4467701.122
71,002594.SZ,20221114,269.23,272.54,262.76,263.79,268.8,-5.01,-1.8638,115236.97,3071390.41
70,002594.SZ,20221115,263.99,268.3,260.1,267,263.79,3.21,1.2169,112848.35,2985500.714
69,002594.SZ,20221116,265.78,266.6,260.1,261.08,267,-5.92,-2.2172,103549.41,2719934.793
68,002594.SZ,20221117,259.91,259.91,253.58,257,261.08,-4.08,-1.5627,111260.57,2842104.513
67,002594.SZ,20221118,257.77,259.56,253.5,254.68,257,-2.32,-0.9027,101183.76,2595461.705
66,002594.SZ,20221121,252.84,254.6,248.51,254.2,254.68,-0.48,-0.1885,82515.07,2082807.825
65,002594.SZ,20221122,255,255.25,250,250.49,254.2,-3.71,-1.4595,80145.51,2013576.333
64,002594.SZ,20221123,250.49,251.5,247.2,251.5,250.49,1.01,0.4032,88468.81,2209509.306
63,002594.SZ,20221124,253.35,255,248.28,249.39,251.5,-2.11,-0.839,85314.06,2137710.348
62,002594.SZ,20221125,249,249,245,245.05,249.39,-4.34,-1.7402,87821.64,2160628.974
61,002594.SZ,20221128,240,245.13,237.22,245.11,245.05,0.06,0.0245,99109.28,2387430.973
60,002594.SZ,20221129,246.28,249.68,243,248.3,245.11,3.19,1.3015,123580.78,3051509.362
59,002594.SZ,20221130,248.36,260,246.48,259.52,248.3,11.22,4.5187,212873.38,5434244.563
58,002594.SZ,20221201,268,270.95,264.92,266.66,259.52,7.14,2.7512,257985.85,6927128.718
57,002594.SZ,20221202,264.92,267.57,260.48,262.08,266.66,-4.58,-1.7175,116075.38,3062453.852
56,002594.SZ,20221205,265.95,267.59,261.9,263.36,262.08,1.28,0.4884,105233.09,2776465.999
55,002594.SZ,20221206,260.55,271.63,260.01,267.6,263.36,4.24,1.61,123006.79,3283672.654
54,002594.SZ,20221207,267.65,278.28,267.65,273.74,267.6,6.14,2.2945,192665.93,5284876.703
53,002594.SZ,20221208,273.75,275,270.87,274.29,273.74,0.55,0.2009,94580.65,2587392.486
52,002594.SZ,20221209,275.48,277.7,271.45,274.7,274.29,0.41,0.1495,100992.32,2768392.889
51,002594.SZ,20221212,271.96,273.47,268,269.88,274.7,-4.82,-1.7546,80128.21,2168695.196
50,002594.SZ,20221213,272,275,269.5,269.8,269.88,-0.08,-0.0296,61384.33,1667300.818
49,002594.SZ,20221214,269.41,269.44,263.6,266.4,269.8,-3.4,-1.2602,94364.62,2507895.817
48,002594.SZ,20221215,266.33,272.28,263.51,271.46,266.4,5.06,1.8994,97123.45,2610706.544
47,002594.SZ,20221216,270.07,271.37,267.55,270.51,271.46,-0.95,-0.35,56196.64,1512400.641
46,002594.SZ,20221219,268.99,275,265.61,266.5,270.51,-4.01,-1.4824,84038.91,2264390.155
45,002594.SZ,20221220,265.9,265.9,258.68,261.6,266.5,-4.9,-1.8386,84908.21,2218820.935
44,002594.SZ,20221221,261.58,262.85,259.6,260.8,261.6,-0.8,-0.3058,41966.3,1095313.222
43,002594.SZ,20221222,263,263.5,258.51,259.19,260.8,-1.61,-0.6173,59209.95,1543323.319
42,002594.SZ,20221223,256.1,256.4,250.5,252.18,259.19,-7.01,-2.7046,90818.68,2294101.018
41,002594.SZ,20221226,252.2,263.5,252.19,262.42,252.18,10.24,4.0606,93547.53,2430254.725
40,002594.SZ,20221227,263.46,263.98,259.8,262.12,262.42,-0.3,-0.1143,55536.54,1453871.979
39,002594.SZ,20221228,257.5,259.2,253,254.62,262.12,-7.5,-2.8613,102563.78,2612261.022
38,002594.SZ,20221229,253.99,258.86,252.13,254.76,254.62,0.14,0.055,72255.77,1841122.254
37,002594.SZ,20221230,258.5,260.37,256.51,256.97,254.76,2.21,0.8675,74889.73,1931977.379
36,002594.SZ,20230103,256.41,261.92,250,260.48,256.97,3.51,1.3659,121374.3,3108609.041
35,002594.SZ,20230104,260,260.48,256.5,259.1,260.48,-1.38,-0.5298,72674.59,1881537.612
34,002594.SZ,20230105,262.52,267.59,261.06,265.08,259.1,5.98,2.308,118936,3143084.205
33,002594.SZ,20230106,267.91,271.2,265.1,266.2,265.08,1.12,0.4225,138855.23,3726792.589
32,002594.SZ,20230109,268,268,262.29,263.38,266.2,-2.82,-1.0594,114168.82,3020383.48
31,002594.SZ,20230110,262.05,269.58,257.31,266.59,263.38,3.21,1.2188,173512.54,4568518.535
30,002594.SZ,20230111,264.9,271,261.41,268.99,266.59,2.4,0.9003,128363.75,3429408.754
29,002594.SZ,20230112,271.51,284.45,270.7,277.3,268.99,8.31,3.0893,223479.19,6213489.747
28,002594.SZ,20230113,277.41,279.93,275,278.58,277.3,1.28,0.4616,128411.01,3556565.563
27,002594.SZ,20230116,278.58,278.77,272,273.8,278.58,-4.78,-1.7158,164999.89,4536354.778
26,002594.SZ,20230117,273.81,274.5,268.93,269.99,273.8,-3.81,-1.3915,111665.71,3020383.061
25,002594.SZ,20230118,269.85,272.5,266.49,269,269.99,-0.99,-0.3667,86108.17,2315435.133
24,002594.SZ,20230119,267.88,270.85,266.52,270.5,269,1.5,0.5576,81238.63,2185520.061
23,002594.SZ,20230120,271,271.88,267.02,270.07,270.5,-0.43,-0.159,104649.35,2819530.181
22,002594.SZ,20230130,285,288,281,281.99,270.07,11.92,4.4137,281854.41,8014418.508
21,002594.SZ,20230131,285,288.8,280.39,285.8,281.99,3.81,1.3511,187110.17,5339962.478
20,002594.SZ,20230201,287.98,304.33,286.14,304.33,285.8,18.53,6.4836,272986.97,8144001.077
19,002594.SZ,20230202,305.87,306.13,299.96,302.62,304.33,-1.71,-0.5619,148029.93,4485489.933
18,002594.SZ,20230203,299.95,299.95,292.8,295,302.62,-7.62,-2.518,152948.28,4517779.88
17,002594.SZ,20230206,291.69,291.69,287.61,289.98,295,-5.02,-1.7017,100446.6,2906251.55
16,002594.SZ,20230207,291.99,292.48,287.6,289,289.98,-0.98,-0.338,76834.74,2223584.358
15,002594.SZ,20230208,289,289,282.8,285.66,289,-3.34,-1.1557,92901.44,2653105.085
14,002594.SZ,20230209,284,288.82,282.3,288.33,285.66,2.67,0.9347,90648.89,2602093.564
13,002594.SZ,20230210,285.88,285.9,280,281.86,288.33,-6.47,-2.244,129708.11,3659502.384
12,002594.SZ,20230213,279.01,283.29,277.06,282.32,281.86,0.46,0.1632,93461.44,2628940.179
